COM,REG,REG_LIBELLE,DEP,DEP_LIBELLE,TNCC,NCC,NCCENR,LIBELLE
01313,84,Auvergne-Rhône-Alpes,01,Ain,0,PREVESSIN MOENS,Prévessin-Moëns,Prévessin-Moëns
01314,84,Auvergne-Rhône-Alpes,01,Ain,0,PRIAY,Priay,Priay
01317,84,Auvergne-Rhône-Alpes,01,Ain,0,RAMASSE,Ramasse,Ramasse
01318,84,Auvergne-Rhône-Alpes,01,Ain,0,RANCE,Rancé,Rancé
01319,84,Auvergne-Rhône-Alpes,01,Ain,0,RELEVANT,Relevant,Relevant
01320,84,Auvergne-Rhône-Alpes,01,Ain,0,REPLONGES,Replonges,Replonges
01321,84,Auvergne-Rhône-Alpes,01,Ain,0,REVONNAS,Revonnas,Revonnas
01322,84,Auvergne-Rhône-Alpes,01,Ain,0,REYRIEUX,Reyrieux,Reyrieux
01323,84,Auvergne-Rhône-Alpes,01,Ain,0,REYSSOUZE,Reyssouze,Reyssouze
01325,84,Auvergne-Rhône-Alpes,01,Ain,0,RIGNIEUX LE FRANC,Rignieux-le-Franc,Rignieux-le-Franc
01328,84,Auvergne-Rhône-Alpes,01,Ain,0,ROMANS,Romans,Romans
01329,84,Auvergne-Rhône-Alpes,01,Ain,0,ROSSILLON,Rossillon,Rossillon
01330,84,Auvergne-Rhône-Alpes,01,Ain,0,RUFFIEU,Ruffieu,Ruffieu
01331,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT ALBAN,Saint-Alban,Saint-Alban
01332,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT ANDRE DE BAGE,Saint-André-de-Bâgé,Saint-André-de-Bâgé
01333,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT ANDRE DE CORCY,Saint-André-de-Corcy,Saint-André-de-Corcy
01334,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT ANDRE D HUIRIAT,Saint-André-d'Huiriat,Saint-André-d'Huiriat
01335,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT ANDRE LE BOUCHOUX,Saint-André-le-Bouchoux,Saint-André-le-Bouchoux
01336,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT ANDRE SUR VIEUX JONC,Saint-André-sur-Vieux-Jonc,Saint-André-sur-Vieux-Jonc
01337,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT BENIGNE,Saint-Bénigne,Saint-Bénigne
01338,84,Auvergne-Rhône-Alpes,01,Ain,0,GROSLEE SAINT BENOIT,Groslée-Saint-Benoit,Groslée-Saint-Benoit
01339,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT BERNARD,Saint-Bernard,Saint-Bernard
01342,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINTE CROIX,Sainte-Croix,Sainte-Croix
01343,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT CYR SUR MENTHON,Saint-Cyr-sur-Menthon,Saint-Cyr-sur-Menthon
01344,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT DENIS LES BOURG,Saint-Denis-lès-Bourg,Saint-Denis-lès-Bourg
01345,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT DENIS EN BUGEY,Saint-Denis-en-Bugey,Saint-Denis-en-Bugey
01346,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT DIDIER D AUSSIAT,Saint-Didier-d'Aussiat,Saint-Didier-d'Aussiat
01347,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT DIDIER DE FORMANS,Saint-Didier-de-Formans,Saint-Didier-de-Formans
01348,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT DIDIER SUR CHALARONNE,Saint-Didier-sur-Chalaronne,Saint-Didier-sur-Chalaronne
01349,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT ELOI,Saint-Éloi,Saint-Éloi
01350,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT ETIENNE DU BOIS,Saint-Étienne-du-Bois,Saint-Étienne-du-Bois
01351,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT ETIENNE SUR CHALARONNE,Saint-Étienne-sur-Chalaronne,Saint-Étienne-sur-Chalaronne
01352,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT ETIENNE SUR REYSSOUZE,Saint-Étienne-sur-Reyssouze,Saint-Étienne-sur-Reyssouze
01353,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINTE EUPHEMIE,Sainte-Euphémie,Sainte-Euphémie
01354,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT GENIS POUILLY,Saint-Genis-Pouilly,Saint-Genis-Pouilly
01355,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT GENIS SUR MENTHON,Saint-Genis-sur-Menthon,Saint-Genis-sur-Menthon
01356,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT GEORGES SUR RENON,Saint-Georges-sur-Renon,Saint-Georges-sur-Renon
01357,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT GERMAIN DE JOUX,Saint-Germain-de-Joux,Saint-Germain-de-Joux
01358,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT GERMAIN LES PAROISSES,Saint-Germain-les-Paroisses,Saint-Germain-les-Paroisses
01359,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT GERMAIN SUR RENON,Saint-Germain-sur-Renon,Saint-Germain-sur-Renon
01360,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT JEAN DE GONVILLE,Saint-Jean-de-Gonville,Saint-Jean-de-Gonville
01361,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT JEAN DE NIOST,Saint-Jean-de-Niost,Saint-Jean-de-Niost
01362,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT JEAN DE THURIGNEUX,Saint-Jean-de-Thurigneux,Saint-Jean-de-Thurigneux
01363,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT JEAN LE VIEUX,Saint-Jean-le-Vieux,Saint-Jean-le-Vieux
01364,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT JEAN SUR REYSSOUZE,Saint-Jean-sur-Reyssouze,Saint-Jean-sur-Reyssouze
01365,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT JEAN SUR VEYLE,Saint-Jean-sur-Veyle,Saint-Jean-sur-Veyle
01366,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINTE JULIE,Sainte-Julie,Sainte-Julie
01367,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT JULIEN SUR REYSSOUZE,Saint-Julien-sur-Reyssouze,Saint-Julien-sur-Reyssouze
01368,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT JULIEN SUR VEYLE,Saint-Julien-sur-Veyle,Saint-Julien-sur-Veyle
01369,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT JUST,Saint-Just,Saint-Just
01370,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT LAURENT SUR SAONE,Saint-Laurent-sur-Saône,Saint-Laurent-sur-Saône
01371,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT MARCEL,Saint-Marcel,Saint-Marcel
01372,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT MARTIN DE BAVEL,Saint-Martin-de-Bavel,Saint-Martin-de-Bavel
01373,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT MARTIN DU FRENE,Saint-Martin-du-Frêne,Saint-Martin-du-Frêne
01374,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT MARTIN DU MONT,Saint-Martin-du-Mont,Saint-Martin-du-Mont
01375,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT MARTIN LE CHATEL,Saint-Martin-le-Châtel,Saint-Martin-le-Châtel
01376,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT MAURICE DE BEYNOST,Saint-Maurice-de-Beynost,Saint-Maurice-de-Beynost
01378,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT MAURICE DE GOURDANS,Saint-Maurice-de-Gourdans,Saint-Maurice-de-Gourdans
01379,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT MAURICE DE REMENS,Saint-Maurice-de-Rémens,Saint-Maurice-de-Rémens
01380,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT NIZIER LE BOUCHOUX,Saint-Nizier-le-Bouchoux,Saint-Nizier-le-Bouchoux
01381,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT NIZIER LE DESERT,Saint-Nizier-le-Désert,Saint-Nizier-le-Désert
01382,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINTE OLIVE,Sainte-Olive,Sainte-Olive
01383,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT PAUL DE VARAX,Saint-Paul-de-Varax,Saint-Paul-de-Varax
01384,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT RAMBERT EN BUGEY,Saint-Rambert-en-Bugey,Saint-Rambert-en-Bugey
01385,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT REMY,Saint-Rémy,Saint-Rémy
01386,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT SORLIN EN BUGEY,Saint-Sorlin-en-Bugey,Saint-Sorlin-en-Bugey
01387,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT SULPICE,Saint-Sulpice,Saint-Sulpice
01388,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT TRIVIER DE COURTES,Saint-Trivier-de-Courtes,Saint-Trivier-de-Courtes
01389,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT TRIVIER SUR MOIGNANS,Saint-Trivier-sur-Moignans,Saint-Trivier-sur-Moignans
01390,84,Auvergne-Rhône-Alpes,01,Ain,0,SAINT VULBAS,Saint-Vulbas,Saint-Vulbas
01391,84,Auvergne-Rhône-Alpes,01,Ain,0,SALAVRE,Salavre,Salavre
01392,84,Auvergne-Rhône-Alpes,01,Ain,0,SAMOGNAT,Samognat,Samognat
01393,84,Auvergne-Rhône-Alpes,01,Ain,0,SANDRANS,Sandrans,Sandrans
01396,84,Auvergne-Rhône-Alpes,01,Ain,0,SAULT BRENAZ,Sault-Brénaz,Sault-Brénaz
01397,84,Auvergne-Rhône-Alpes,01,Ain,0,SAUVERNY,Sauverny,Sauverny
01398,84,Auvergne-Rhône-Alpes,01,Ain,0,SAVIGNEUX,Savigneux,Savigneux
01399,84,Auvergne-Rhône-Alpes,01,Ain,0,SEGNY,Ségny,Ségny
01400,84,Auvergne-Rhône-Alpes,01,Ain,0,SEILLONNAZ,Seillonnaz,Seillonnaz
01401,84,Auvergne-Rhône-Alpes,01,Ain,0,SERGY,Sergy,Sergy
01402,84,Auvergne-Rhône-Alpes,01,Ain,0,SERMOYER,Sermoyer,Sermoyer
01403,84,Auvergne-Rhône-Alpes,01,Ain,0,SERRIERES DE BRIORD,Serrières-de-Briord,Serrières-de-Briord
01404,84,Auvergne-Rhône-Alpes,01,Ain,0,SERRIERES SUR AIN,Serrières-sur-Ain,Serrières-sur-Ain
01405,84,Auvergne-Rhône-Alpes,01,Ain,0,SERVAS,Servas,Servas
01406,84,Auvergne-Rhône-Alpes,01,Ain,0,SERVIGNAT,Servignat,Servignat
01407,84,Auvergne-Rhône-Alpes,01,Ain,0,SEYSSEL,Seyssel,Seyssel
01408,84,Auvergne-Rhône-Alpes,01,Ain,0,SIMANDRE SUR SURAN,Simandre-sur-Suran,Simandre-sur-Suran
01410,84,Auvergne-Rhône-Alpes,01,Ain,0,SONTHONNAX LA MONTAGNE,Sonthonnax-la-Montagne,Sonthonnax-la-Montagne
01411,84,Auvergne-Rhône-Alpes,01,Ain,0,SOUCLIN,Souclin,Souclin
01412,84,Auvergne-Rhône-Alpes,01,Ain,0,SULIGNAT,Sulignat,Sulignat
01415,84,Auvergne-Rhône-Alpes,01,Ain,0,TALISSIEU,Talissieu,Talissieu
01416,84,Auvergne-Rhône-Alpes,01,Ain,0,TENAY,Tenay,Tenay
01418,84,Auvergne-Rhône-Alpes,01,Ain,0,THIL,Thil,Thil
01419,84,Auvergne-Rhône-Alpes,01,Ain,0,THOIRY,Thoiry,Thoiry
01420,84,Auvergne-Rhône-Alpes,01,Ain,0,THOISSEY,Thoissey,Thoissey
01421,84,Auvergne-Rhône-Alpes,01,Ain,0,TORCIEU,Torcieu,Torcieu
01422,84,Auvergne-Rhône-Alpes,01,Ain,0,TOSSIAT,Tossiat,Tossiat
01423,84,Auvergne-Rhône-Alpes,01,Ain,0,TOUSSIEUX,Toussieux,Toussieux
01424,84,Auvergne-Rhône-Alpes,01,Ain,0,TRAMOYES,Tramoyes,Tramoyes
01425,84,Auvergne-Rhône-Alpes,01,Ain,3,TRANCLIERE,Tranclière,La Tranclière
01426,84,Auvergne-Rhône-Alpes,01,Ain,0,VAL REVERMONT,Val-Revermont,Val-Revermont
01427,84,Auvergne-Rhône-Alpes,01,Ain,0,TREVOUX,Trévoux,Trévoux
01428,84,Auvergne-Rhône-Alpes,01,Ain,0,VALEINS,Valeins,Valeins
01429,84,Auvergne-Rhône-Alpes,01,Ain,0,VANDEINS,Vandeins,Vandeins
01430,84,Auvergne-Rhône-Alpes,01,Ain,0,VARAMBON,Varambon,Varambon
01431,84,Auvergne-Rhône-Alpes,01,Ain,0,VAUX EN BUGEY,Vaux-en-Bugey,Vaux-en-Bugey
01432,84,Auvergne-Rhône-Alpes,01,Ain,0,VERJON,Verjon,Verjon
01433,84,Auvergne-Rhône-Alpes,01,Ain,0,VERNOUX,Vernoux,Vernoux
01434,84,Auvergne-Rhône-Alpes,01,Ain,0,VERSAILLEUX,Versailleux,Versailleux
01435,84,Auvergne-Rhône-Alpes,01,Ain,0,VERSONNEX,Versonnex,Versonnex
01436,84,Auvergne-Rhône-Alpes,01,Ain,0,VESANCY,Vesancy,Vesancy
01437,84,Auvergne-Rhône-Alpes,01,Ain,0,VESCOURS,Vescours,Vescours
01439,84,Auvergne-Rhône-Alpes,01,Ain,0,VESINES,Vésines,Vésines
01441,84,Auvergne-Rhône-Alpes,01,Ain,0,VIEU D IZENAVE,Vieu-d'Izenave,Vieu-d'Izenave
01443,84,Auvergne-Rhône-Alpes,01,Ain,0,VILLARS LES DOMBES,Villars-les-Dombes,Villars-les-Dombes
01444,84,Auvergne-Rhône-Alpes,01,Ain,0,VILLEBOIS,Villebois,Villebois
01445,84,Auvergne-Rhône-Alpes,01,Ain,0,VILLEMOTIER,Villemotier,Villemotier
01446,84,Auvergne-Rhône-Alpes,01,Ain,0,VILLENEUVE,Villeneuve,Villeneuve
01447,84,Auvergne-Rhône-Alpes,01,Ain,0,VILLEREVERSURE,Villereversure,Villereversure
01448,84,Auvergne-Rhône-Alpes,01,Ain,0,VILLES,Villes,Villes
01449,84,Auvergne-Rhône-Alpes,01,Ain,0,VILLETTE SUR AIN,Villette-sur-Ain,Villette-sur-Ain
01450,84,Auvergne-Rhône-Alpes,01,Ain,0,VILLIEU LOYES MOLLON,Villieu-Loyes-Mollon,Villieu-Loyes-Mollon
01451,84,Auvergne-Rhône-Alpes,01,Ain,0,VIRIAT,Viriat,Viriat
01452,84,Auvergne-Rhône-Alpes,01,Ain,0,VIRIEU LE GRAND,Virieu-le-Grand,Virieu-le-Grand
01453,84,Auvergne-Rhône-Alpes,01,Ain,1,ARVIERE EN VALROMEY,Arvière-en-Valromey,Arvière-en-Valromey
01454,84,Auvergne-Rhône-Alpes,01,Ain,0,VIRIGNIN,Virignin,Virignin
01456,84,Auvergne-Rhône-Alpes,01,Ain,0,VONGNES,Vongnes,Vongnes
01457,84,Auvergne-Rhône-Alpes,01,Ain,0,VONNAS,Vonnas,Vonnas
02001,32,Hauts-de-France,02,Aisne,1,ABBECOURT,Abbécourt,Abbécourt
02002,32,Hauts-de-France,02,Aisne,1,ACHERY,Achery,Achery
02003,32,Hauts-de-France,02,Aisne,1,ACY,Acy,Acy
02004,32,Hauts-de-France,02,Aisne,1,AGNICOURT ET SECHELLES,Agnicourt-et-Séchelles,Agnicourt-et-Séchelles
02005,32,Hauts-de-France,02,Aisne,1,AGUILCOURT,Aguilcourt,Aguilcourt
02006,32,Hauts-de-France,02,Aisne,1,AISONVILLE ET BERNOVILLE,Aisonville-et-Bernoville,Aisonville-et-Bernoville
02007,32,Hauts-de-France,02,Aisne,1,AIZELLES,Aizelles,Aizelles
02008,32,Hauts-de-France,02,Aisne,1,AIZY JOUY,Aizy-Jouy,Aizy-Jouy
02009,32,Hauts-de-France,02,Aisne,1,ALAINCOURT,Alaincourt,Alaincourt
02010,32,Hauts-de-France,02,Aisne,1,ALLEMANT,Allemant,Allemant
02011,32,Hauts-de-France,02,Aisne,1,AMBLENY,Ambleny,Ambleny
02012,32,Hauts-de-France,02,Aisne,1,AMBRIEF,Ambrief,Ambrief
02013,32,Hauts-de-France,02,Aisne,1,AMIFONTAINE,Amifontaine,Amifontaine
02014,32,Hauts-de-France,02,Aisne,1,AMIGNY ROUY,Amigny-Rouy,Amigny-Rouy
02015,32,Hauts-de-France,02,Aisne,1,ANCIENVILLE,Ancienville,Ancienville
02016,32,Hauts-de-France,02,Aisne,1,ANDELAIN,Andelain,Andelain
02017,32,Hauts-de-France,02,Aisne,1,ANGUILCOURT LE SART,Anguilcourt-le-Sart,Anguilcourt-le-Sart
02018,32,Hauts-de-France,02,Aisne,1,ANIZY LE GRAND,Anizy-le-Grand,Anizy-le-Grand
02019,32,Hauts-de-France,02,Aisne,1,ANNOIS,Annois,Annois
02020,32,Hauts-de-France,02,Aisne,1,ANY MARTIN RIEUX,Any-Martin-Rieux,Any-Martin-Rieux
02021,32,Hauts-de-France,02,Aisne,1,ARCHON,Archon,Archon
02022,32,Hauts-de-France,02,Aisne,1,ARCY SAINTE RESTITUE,Arcy-Sainte-Restitue,Arcy-Sainte-Restitue
02023,32,Hauts-de-France,02,Aisne,1,ARMENTIERES SUR OURCQ,Armentières-sur-Ourcq,Armentières-sur-Ourcq
02024,32,Hauts-de-France,02,Aisne,1,ARRANCY,Arrancy,Arrancy
02025,32,Hauts-de-France,02,Aisne,1,ARTEMPS,Artemps,Artemps
02027,32,Hauts-de-France,02,Aisne,1,ASSIS SUR SERRE,Assis-sur-Serre,Assis-sur-Serre
02028,32,Hauts-de-France,02,Aisne,1,ATHIES SOUS LAON,Athies-sous-Laon,Athies-sous-Laon
02029,32,Hauts-de-France,02,Aisne,1,ATTILLY,Attilly,Attilly
02030,32,Hauts-de-France,02,Aisne,1,AUBENCHEUL AUX BOIS,Aubencheul-aux-Bois,Aubencheul-aux-Bois
02031,32,Hauts-de-France,02,Aisne,1,AUBENTON,Aubenton,Aubenton
02032,32,Hauts-de-France,02,Aisne,1,AUBIGNY AUX KAISNES,Aubigny-aux-Kaisnes,Aubigny-aux-Kaisnes
02033,32,Hauts-de-France,02,Aisne,1,AUBIGNY EN LAONNOIS,Aubigny-en-Laonnois,Aubigny-en-Laonnois
02034,32,Hauts-de-France,02,Aisne,1,AUDIGNICOURT,Audignicourt,Audignicourt
02035,32,Hauts-de-France,02,Aisne,1,AUDIGNY,Audigny,Audigny
02036,32,Hauts-de-France,02,Aisne,1,AUGY,Augy,Augy
02037,32,Hauts-de-France,02,Aisne,1,AULNOIS SOUS LAON,Aulnois-sous-Laon,Aulnois-sous-Laon
02038,32,Hauts-de-France,02,Aisne,4,AUTELS,Autels,Les Autels
02039,32,Hauts-de-France,02,Aisne,1,AUTREMENCOURT,Autremencourt,Autremencourt
02040,32,Hauts-de-France,02,Aisne,1,AUTREPPES,Autreppes,Autreppes
02041,32,Hauts-de-France,02,Aisne,1,AUTREVILLE,Autreville,Autreville
02042,32,Hauts-de-France,02,Aisne,1,AZY SUR MARNE,Azy-sur-Marne,Azy-sur-Marne
02043,32,Hauts-de-France,02,Aisne,0,BAGNEUX,Bagneux,Bagneux
02044,32,Hauts-de-France,02,Aisne,0,BANCIGNY,Bancigny,Bancigny
02046,32,Hauts-de-France,02,Aisne,0,BARENTON BUGNY,Barenton-Bugny,Barenton-Bugny
02047,32,Hauts-de-France,02,Aisne,0,BARENTON CEL,Barenton-Cel,Barenton-Cel
02048,32,Hauts-de-France,02,Aisne,0,BARENTON SUR SERRE,Barenton-sur-Serre,Barenton-sur-Serre
02049,32,Hauts-de-France,02,Aisne,0,BARISIS AUX BOIS,Barisis-aux-Bois,Barisis-aux-Bois
02050,32,Hauts-de-France,02,Aisne,0,BARZY EN THIERACHE,Barzy-en-Thiérache,Barzy-en-Thiérache
02051,32,Hauts-de-France,02,Aisne,0,BARZY SUR MARNE,Barzy-sur-Marne,Barzy-sur-Marne
02052,32,Hauts-de-France,02,Aisne,0,BASSOLES AULERS,Bassoles-Aulers,Bassoles-Aulers
02053,32,Hauts-de-France,02,Aisne,0,VALLEES EN CHAMPAGNE,Vallées en Champagne,Vallées en Champagne
02054,32,Hauts-de-France,02,Aisne,0,BAZOCHES SUR VESLES,Bazoches-sur-Vesles,Bazoches-sur-Vesles
02055,32,Hauts-de-France,02,Aisne,0,BEAUME,Beaumé,Beaumé
02056,32,Hauts-de-France,02,Aisne,0,BEAUMONT EN BEINE,Beaumont-en-Beine,Beaumont-en-Beine
02057,32,Hauts-de-France,02,Aisne,0,BEAUREVOIR,Beaurevoir,Beaurevoir
02058,32,Hauts-de-France,02,Aisne,0,BEAURIEUX,Beaurieux,Beaurieux
02059,32,Hauts-de-France,02,Aisne,0,BEAUTOR,Beautor,Beautor
02060,32,Hauts-de-France,02,Aisne,0,BEAUVOIS EN VERMANDOIS,Beauvois-en-Vermandois,Beauvois-en-Vermandois
02061,32,Hauts-de-France,02,Aisne,0,BECQUIGNY,Becquigny,Becquigny
02062,32,Hauts-de-France,02,Aisne,0,BELLEAU,Belleau,Belleau
02063,32,Hauts-de-France,02,Aisne,0,BELLENGLISE,Bellenglise,Bellenglise
02064,32,Hauts-de-France,02,Aisne,0,BELLEU,Belleu,Belleu
02065,32,Hauts-de-France,02,Aisne,0,BELLICOURT,Bellicourt,Bellicourt
02066,32,Hauts-de-France,02,Aisne,0,BENAY,Benay,Benay
02067,32,Hauts-de-France,02,Aisne,0,BERGUES SUR SAMBRE,Bergues-sur-Sambre,Bergues-sur-Sambre
02068,32,Hauts-de-France,02,Aisne,0,BERLANCOURT,Berlancourt,Berlancourt
02069,32,Hauts-de-France,02,Aisne,0,BERLISE,Berlise,Berlise
02070,32,Hauts-de-France,02,Aisne,0,BERNOT,Bernot,Bernot
02071,32,Hauts-de-France,02,Aisne,0,BERNY RIVIERE,Berny-Rivière,Berny-Rivière
02072,32,Hauts-de-France,02,Aisne,0,BERRIEUX,Berrieux,Berrieux
02073,32,Hauts-de-France,02,Aisne,0,BERRY AU BAC,Berry-au-Bac,Berry-au-Bac
02074,32,Hauts-de-France,02,Aisne,0,BERTAUCOURT EPOURDON,Bertaucourt-Epourdon,Bertaucourt-Epourdon
02075,32,Hauts-de-France,02,Aisne,0,BERTHENICOURT,Berthenicourt,Berthenicourt
02076,32,Hauts-de-France,02,Aisne,0,BERTRICOURT,Bertricourt,Bertricourt
02077,32,Hauts-de-France,02,Aisne,0,BERZY LE SEC,Berzy-le-Sec,Berzy-le-Sec
02078,32,Hauts-de-France,02,Aisne,0,BESME,Besmé,Besmé
02079,32,Hauts-de-France,02,Aisne,0,BESMONT,Besmont,Besmont
02080,32,Hauts-de-France,02,Aisne,0,BESNY ET LOIZY,Besny-et-Loizy,Besny-et-Loizy
02081,32,Hauts-de-France,02,Aisne,0,BETHANCOURT EN VAUX,Béthancourt-en-Vaux,Béthancourt-en-Vaux
02082,32,Hauts-de-France,02,Aisne,0,BEUGNEUX,Beugneux,Beugneux
02083,32,Hauts-de-France,02,Aisne,0,BEUVARDES,Beuvardes,Beuvardes
02084,32,Hauts-de-France,02,Aisne,0,BEZU LE GUERY,Bézu-le-Guéry,Bézu-le-Guéry
02085,32,Hauts-de-France,02,Aisne,0,BEZU SAINT GERMAIN,Bézu-Saint-Germain,Bézu-Saint-Germain
02086,32,Hauts-de-France,02,Aisne,0,BICHANCOURT,Bichancourt,Bichancourt
02087,32,Hauts-de-France,02,Aisne,0,BIEUXY,Bieuxy,Bieuxy
02088,32,Hauts-de-France,02,Aisne,0,BIEVRES,Bièvres,Bièvres
02089,32,Hauts-de-France,02,Aisne,0,BILLY SUR AISNE,Billy-sur-Aisne,Billy-sur-Aisne
02090,32,Hauts-de-France,02,Aisne,0,BILLY SUR OURCQ,Billy-sur-Ourcq,Billy-sur-Ourcq
02091,32,Hauts-de-France,02,Aisne,0,BLANZY LES FISMES,Blanzy-lès-Fismes,Blanzy-lès-Fismes
02093,32,Hauts-de-France,02,Aisne,0,BLERANCOURT,Blérancourt,Blérancourt
02094,32,Hauts-de-France,02,Aisne,0,BLESMES,Blesmes,Blesmes
02095,32,Hauts-de-France,02,Aisne,0,BOHAIN EN VERMANDOIS,Bohain-en-Vermandois,Bohain-en-Vermandois
02096,32,Hauts-de-France,02,Aisne,0,BOIS LES PARGNY,Bois-lès-Pargny,Bois-lès-Pargny
02097,32,Hauts-de-France,02,Aisne,0,BONCOURT,Boncourt,Boncourt
02098,32,Hauts-de-France,02,Aisne,0,BONNEIL,Bonneil,Bonneil
02099,32,Hauts-de-France,02,Aisne,0,BONNESVALYN,Bonnesvalyn,Bonnesvalyn
02100,32,Hauts-de-France,02,Aisne,0,BONY,Bony,Bony
02101,32,Hauts-de-France,02,Aisne,0,BOSMONT SUR SERRE,Bosmont-sur-Serre,Bosmont-sur-Serre
02102,32,Hauts-de-France,02,Aisne,0,BOUCONVILLE VAUCLAIR,Bouconville-Vauclair,Bouconville-Vauclair
02103,32,Hauts-de-France,02,Aisne,0,BOUE,Boué,Boué
02104,32,Hauts-de-France,02,Aisne,0,BOUFFIGNEREUX,Bouffignereux,Bouffignereux
02105,32,Hauts-de-France,02,Aisne,0,BOURESCHES,Bouresches,Bouresches
02106,32,Hauts-de-France,02,Aisne,0,BOURG ET COMIN,Bourg-et-Comin,Bourg-et-Comin
02107,32,Hauts-de-France,02,Aisne,0,BOURGUIGNON SOUS COUCY,Bourguignon-sous-Coucy,Bourguignon-sous-Coucy
02108,32,Hauts-de-France,02,Aisne,0,BOURGUIGNON SOUS MONTBAVIN,Bourguignon-sous-Montbavin,Bourguignon-sous-Montbavin
02109,32,Hauts-de-France,02,Aisne,3,BOUTEILLE,Bouteille,La Bouteille
02110,32,Hauts-de-France,02,Aisne,0,BRAINE,Braine,Braine
02111,32,Hauts-de-France,02,Aisne,0,BRANCOURT EN LAONNOIS,Brancourt-en-Laonnois,Brancourt-en-Laonnois
02112,32,Hauts-de-France,02,Aisne,0,BRANCOURT LE GRAND,Brancourt-le-Grand,Brancourt-le-Grand
02114,32,Hauts-de-France,02,Aisne,0,BRASLES,Brasles,Brasles
02115,32,Hauts-de-France,02,Aisne,0,BRAYE EN LAONNOIS,Braye-en-Laonnois,Braye-en-Laonnois
02116,32,Hauts-de-France,02,Aisne,0,BRAYE EN THIERACHE,Braye-en-Thiérache,Braye-en-Thiérache
02117,32,Hauts-de-France,02,Aisne,0,BRAY SAINT CHRISTOPHE,Bray-Saint-Christophe,Bray-Saint-Christophe
02118,32,Hauts-de-France,02,Aisne,0,BRAYE,Braye,Braye
02119,32,Hauts-de-France,02,Aisne,0,BRECY,Brécy,Brécy
02120,32,Hauts-de-France,02,Aisne,0,BRENELLE,Brenelle,Brenelle
02121,32,Hauts-de-France,02,Aisne,0,BRENY,Breny,Breny
02122,32,Hauts-de-France,02,Aisne,0,BRIE,Brie,Brie
02123,32,Hauts-de-France,02,Aisne,0,BRISSAY CHOIGNY,Brissay-Choigny,Brissay-Choigny
02124,32,Hauts-de-France,02,Aisne,0,BRISSY HAMEGICOURT,Brissy-Hamégicourt,Brissy-Hamégicourt
02125,32,Hauts-de-France,02,Aisne,0,BRUMETZ,Brumetz,Brumetz
