code_insee,pop,nom,nom_court,nom_tres_court
30161,194,Massanes,Massanes,Massanes
30162,712,Massillargues-Attuech,Massillargues-A.,Massillargues
30163,172,Mauressargues,Mauressargues,Mauressargues
30164,598,Méjannes-le-Clap,Méjannes-le-C.,Méjannes
30165,1152,Méjannes-lès-Alès,Méjannes-lès-A.,Méjannes
30166,2465,Meynes,Meynes,Meynes
30167,863,Meyrannes,Meyrannes,Meyrannes
30168,599,Mialet,Mialet,Mialet
30169,5949,Milhaud,Milhaud,Milhaud
30170,949,Molières-Cavaillac,Molières-C.,Molières
30171,1620,Molières-sur-Cèze,Molières-sur-C.,Molières
30172,684,Monoblet,Monoblet,Monoblet
30173,1505,Mons,Mons,Mons
30354,176,Montagnac,Montagnac,Montagnac
30174,1538,Montaren-et-Saint-Médiers,Montaren-et-St-M.,Montaren
30175,152,Montclus,Montclus,Montclus
30176,203,Montdardier,Montdardier,Montdardier
30177,640,Monteils,Monteils,Monteils
30178,1451,Montfaucon,Montfaucon,Montfaucon
30179,3164,Montfrin,Montfrin,Montfrin
30180,640,Montignargues,Montignargues,Montignargues
30181,323,Montmirat,Montmirat,Montmirat
30182,1121,Montpezat,Montpezat,Montpezat
30183,560,Moulézan,Moulézan,Moulézan
30184,1249,Moussac,Moussac,Moussac
30185,1330,Mus,Mus,Mus
30186,1579,Nages-et-Solorgues,Nages-et-S.,Nages
30187,317,Navacelles,Navacelles,Navacelles
30188,708,Ners,Ners,Ners
30189,145501,Nîmes,Nîmes,Nîmes
30190,452,Notre-Dame-de-la-Rouvière,Notre-Dame-de-la-R.,Notre-Dame
30191,1135,Orsan,Orsan,Orsan
30192,409,Orthoux-Sérignac-Quilhan,Orthoux-S.-Q.,Orthoux
30193,590,Parignargues,Parignargues,Parignargues
30194,291,Peyremale,Peyremale,Peyremale
30195,41,Peyrolles,Peyrolles,Peyrolles
30196,341,Le Pin,Le Pin,Le Pin
30197,231,Les Plans,Les Plans,Les Plans
30198,249,Les Plantiers,Les Plantiers,Les Plantiers
30199,64,Pommiers,Pommiers,Pommiers
30200,849,Pompignan,Pompignan,Pompignan
30202,10696,Pont-Saint-Esprit,Pont-St-E.,Pont
30201,346,Ponteils-et-Brésis,Ponteils-et-B.,Ponteils
30203,370,Portes,Portes,Portes
30204,327,Potelières,Potelières,Potelières
30205,219,Pougnadoresse,Pougnadoresse,Pougnadoresse
30206,4131,Poulx,Poulx,Poulx
30207,624,Pouzilhac,Pouzilhac,Pouzilhac
30208,38,Puechredon,Puechredon,Puechredon
30209,4096,Pujaut,Pujaut,Pujaut
30210,2774,Quissac,Quissac,Quissac
30211,3827,Redessan,Redessan,Redessan
30212,2432,Remoulins,Remoulins,Remoulins
30213,28,Revens,Revens,Revens
30214,1831,Ribaute-les-Tavernes,Ribaute-les-T.,Ribaute
30215,344,Rivières,Rivières,Rivières
30216,882,Robiac-Rochessadoule,Robiac-R.,Robiac
30217,7436,Rochefort-du-Gard,Rochefort-du-G.,Rochefort
30218,219,Rochegude,Rochegude,Rochegude
30356,2795,Rodilhan,Rodilhan,Rodilhan
30219,110,Rogues,Rogues,Rogues
30222,177,La Roque-sur-Cèze,La Roque-sur-C.,La Roque
30220,223,Roquedur,Roquedur,Roquedur
30221,5530,Roquemaure,Roquemaure,Roquemaure
30223,3812,Rousson,Rousson,Rousson
30224,620,La Rouvière,La Rouvière,La Rouvière
30225,1788,Sabran,Sabran,Sabran
30226,1138,Saint-Alexandre,St-Alexandre,St-Alexandre
30227,3471,Saint-Ambroix,St-Ambroix,St-Ambroix
30232,423,Saint-André-d'Olérargues,St-André-d'O.,St-André
30229,635,Saint-André-de-Majencoules,St-André-de-M.,St-André
30230,552,Saint-André-de-Roquepertuis,St-André-de-R.,St-André
30231,477,Saint-André-de-Valborgne,St-André-de-V.,St-André
30233,549,Saint-Bauzély,St-Bauzély,St-Bauzély
30234,292,Saint-Bénézet,St-Bénézet,St-Bénézet
30236,100,Saint-Bonnet-de-Salendrinque,St-Bonnet-de-S.,St-Bonnet
30235,762,Saint-Bonnet-du-Gard,St-Bonnet-du-G.,St-Bonnet
30237,655,Saint-Brès,St-Brès,St-Brès
30238,57,Saint-Bresson,St-Bresson,St-Bresson
30240,299,Saint-Césaire-de-Gauzignan,St-Césaire-de-G.,St-Césaire
30241,1683,Saint-Chaptes,St-Chaptes,St-Chaptes
30242,168,Saint-Christol-de-Rodières,St-Christol-de-R.,St-Christol
30243,6888,Saint-Christol-lès-Alès,St-Christol-lès-A.,St-Christol
30244,326,Saint-Clément,St-Clément,St-Clément
30245,821,Saint-Côme-et-Maruéjols,St-Côme-et-M.,St-Côme
30247,254,Saint-Denis,St-Denis,St-Denis
30248,400,Saint-Dézéry,St-Dézéry,St-Dézéry
30249,920,Saint-Dionisy,St-Dionisy,St-Dionisy
30250,363,Saint-Étienne-de-l'Olm,St-Étienne-de-l'O.,St-Étienne
30251,528,Saint-Étienne-des-Sorts,St-Étienne-des-S.,St-Étienne
30252,225,Saint-Félix-de-Pallières,St-Félix-de-P.,St-Félix
30253,1188,Saint-Florent-sur-Auzonnet,St-Florent-sur-A.,St-Florent
30254,1887,Saint-Geniès-de-Comolas,St-Geniès-de-C.,St-Geniès
30255,2821,Saint-Geniès-de-Malgoirès,St-Geniès-de-M.,St-Geniès
30256,680,Saint-Gervais,St-Gervais,St-Gervais
30257,1776,Saint-Gervasy,St-Gervasy,St-Gervasy
30258,13767,Saint-Gilles,St-Gilles,St-Gilles
30260,779,Saint-Hilaire-d'Ozilhan,St-Hilaire-d'O.,St-Hilaire
30259,4305,Saint-Hilaire-de-Brethmas,St-Hilaire-de-B.,St-Hilaire
30261,219,Saint-Hippolyte-de-Caton,St-Hippolyte-de-C.,St-Hippolyte
30262,246,Saint-Hippolyte-de-Montaigu,St-Hippolyte-de-M.,St-Hippolyte
30263,3905,Saint-Hippolyte-du-Fort,St-Hippolyte-du-F.,St-Hippolyte
30264,167,Saint-Jean-de-Ceyrargues,St-Jean-de-C.,St-Jean
30265,239,Saint-Jean-de-Crieulon,St-Jean-de-C.,St-Jean
30266,945,Saint-Jean-de-Maruéjols-et-Avéjan,St-Jean-de-M.-et-A.,St-Jean
30267,530,Saint-Jean-de-Serres,St-Jean-de-S.,St-Jean
30268,742,Saint-Jean-de-Valériscle,St-Jean-de-V.,St-Jean
30269,2849,Saint-Jean-du-Gard,St-Jean-du-G.,St-Jean
30270,1345,Saint-Jean-du-Pin,St-Jean-du-P.,St-Jean
30271,638,Saint-Julien-de-Cassagnas,St-Julien-de-C.,St-Julien
30272,131,Saint-Julien-de-la-Nef,St-Julien-de-la-N.,St-Julien
30273,1298,Saint-Julien-de-Peyrolas,St-Julien-de-P.,St-Julien
30274,3145,Saint-Julien-les-Rosiers,St-Julien-les-R.,St-Julien
30275,299,Saint-Just-et-Vacquières,St-Just-et-V.,St-Just
30276,3315,Saint-Laurent-d'Aigouze,St-Laurent-d'A.,St-Laurent
30277,483,Saint-Laurent-de-Carnols,St-Laurent-de-C.,St-Laurent
30278,2560,Saint-Laurent-des-Arbres,St-Laurent-des-A.,St-Laurent
30279,727,Saint-Laurent-la-Vernède,St-Laurent-la-V.,St-Laurent
30280,374,Saint-Laurent-le-Minier,St-Laurent-le-M.,St-Laurent
30281,1519,Saint-Mamert-du-Gard,St-Mamert-du-G.,St-Mamert
30282,774,Saint-Marcel-de-Careiret,St-Marcel-de-C.,St-Marcel
30283,199,Saint-Martial,St-Martial,St-Martial
30284,4252,Saint-Martin-de-Valgalgues,St-Martin-de-V.,St-Martin
30285,660,Saint-Maurice-de-Cazevieille,St-Maurice-de-C.,St-Maurice
30286,705,Saint-Maximin,St-Maximin,St-Maximin
30287,611,Saint-Michel-d'Euzet,St-Michel-d'E.,St-Michel
30288,1251,Saint-Nazaire,St-Nazaire,St-Nazaire
30289,80,Saint-Nazaire-des-Gardies,St-Nazaire-des-G.,St-Nazaire
30291,302,Saint-Paul-la-Coste,St-Paul-la-C.,St-Paul
30355,855,Saint-Paul-les-Fonts,St-Paul-les-F.,St-Paul
30290,1826,Saint-Paulet-de-Caisson,St-Paulet-de-C.,St-Paulet
30292,442,Saint-Pons-la-Calm,St-Pons-la-C.,St-Pons
30293,318,Saint-Privat-de-Champclos,St-Privat-de-C.,St-Privat
30294,4714,Saint-Privat-des-Vieux,St-Privat-des-V.,St-Privat
30295,3044,Saint-Quentin-la-Poterie,St-Quentin-la-P.,St-Quentin
30296,193,Saint-Roman-de-Codières,St-Roman-de-C.,St-Roman
30297,269,Saint-Sauveur-Camprieu,St-Sauveur-C.,St-Sauveur
30298,517,Saint-Sébastien-d'Aigrefeuille,St-Sébastien-d'A.,St-Sébastien
30299,1074,Saint-Siffret,St-Siffret,St-Siffret
30300,468,Saint-Théodorit,St-Théodorit,St-Théodorit
30303,743,Saint-Victor-de-Malcap,St-Victor-de-M.,St-Victor
30301,284,Saint-Victor-des-Oules,St-Victor-des-O.,St-Victor
30302,1942,Saint-Victor-la-Coste,St-Victor-la-C.,St-Victor
30228,1697,Sainte-Anastasie,Ste-Anastasie,Ste-Anastasie
30239,580,Sainte-Cécile-d'Andorge,Ste-Cécile-d'A.,Ste-Cécile
30246,129,Sainte-Croix-de-Caderle,Ste-Croix-de-C.,Ste-Croix
30304,188,Salazac,Salazac,Salazac
30305,3165,Salindres,Salindres,Salindres
30306,511,Salinelles,Salinelles,Salinelles
30307,2578,Les Salles-du-Gardon,Les Salles-du-G.,Les Salles
30308,918,Sanilhac-Sagriès,Sanilhac-S.,Sanilhac
30309,284,Sardan,Sardan,Sardan
30310,261,Saumane,Saumane,Saumane
30311,1978,Sauve,Sauve,Sauve
30312,1831,Sauveterre,Sauveterre,Sauveterre
30313,717,Sauzet,Sauzet,Sauzet
30314,230,Savignargues,Savignargues,Savignargues
30315,1876,Saze,Saze,Saze
30316,245,Sénéchas,Sénéchas,Sénéchas
30317,1654,Sernhac,Sernhac,Sernhac
30318,199,Servas,Servas,Servas
30319,565,Serviers-et-Labaume,Serviers-et-L.,Serviers
30320,145,Seynes,Seynes,Seynes
30321,4529,Sommières,Sommières,Sommières
30322,287,Soudorgues,Soudorgues,Soudorgues
30323,154,Soustelle,Soustelle,Soustelle
30324,790,Souvignargues,Souvignargues,Souvignargues
30325,1677,Sumène,Sumène,Sumène
30326,1828,Tavel,Tavel,Tavel
30327,65,Tharaux,Tharaux,Tharaux
30328,1063,Théziers,Théziers,Théziers
30329,443,Thoiras,Thoiras,Thoiras
30330,910,Tornac,Tornac,Tornac
30331,1829,Tresques,Tresques,Tresques
30332,114,Trèves,Trèves,Trèves
30333,4222,Uchaud,Uchaud,Uchaud
30334,8979,Uzès,Uzès,Uzès
30335,100,Vabres,Vabres,Vabres
30336,1353,Vallabrègues,Vallabrègues,Vallabrègues
30337,389,Vallabrix,Vallabrix,Vallabrix
30338,139,Vallérargues,Vallérargues,Vallérargues
30339,1082,Valleraugue,Valleraugue,Valleraugue
30340,524,Valliguières,Valliguières,Valliguières
30341,11220,Vauvert,Vauvert,Vauvert
30342,1255,Vénéjan,Vénéjan,Vénéjan
30343,578,Verfeuil,Verfeuil,Verfeuil
30344,4539,Vergèze,Vergèze,Vergèze
30345,352,La Vernarède,La Vernarède,La Vernarède
30346,1791,Vers-Pont-du-Gard,Vers-P.-du-G.,Vers
30347,1369,Vestric-et-Candiac,Vestric-et-C.,Vestric
30348,1806,Vézénobres,Vézénobres,Vézénobres
30349,406,Vic-le-Fesq,Vic-le-F.,Vic
30350,4112,Le Vigan,Le Vigan,Le Vigan
30351,12872,Villeneuve-lès-Avignon,Villeneuve-lès-A.,Villeneuve
30352,1724,Villevieille,Villevieille,Villevieille
30353,53,Vissec,Vissec,Vissec
31001,117,Agassac,Agassac,Agassac
31002,243,Aignes,Aignes,Aignes
31003,1113,Aigrefeuille,Aigrefeuille,Aigrefeuille
31005,311,Alan,Alan,Alan
31006,205,Albiac,Albiac,Albiac
31007,70,Ambax,Ambax,Ambax
31008,228,Anan,Anan,Anan
31009,85,Antichan-de-Frontignes,Antichan-de-F.,Antichan
31010,115,Antignac,Antignac,Antignac
31011,244,Arbas,Arbas,Arbas
31012,93,Arbon,Arbon,Arbon
31013,409,Ardiège,Ardiège,Ardiège
31014,54,Arguenos,Arguenos,Arguenos
31015,30,Argut-Dessous,Argut-D.,Argut
31017,98,Arlos,Arlos,Arlos
31018,219,Arnaud-Guilhem,Arnaud-G.,Arnaud
31019,37,Artigue,Artigue,Artigue
31020,1047,Aspet,Aspet,Aspet
31021,154,Aspret-Sarrat,Aspret-S.,Aspret
31022,8130,Aucamville,Aucamville,Aucamville
31023,362,Aulon,Aulon,Aulon
31024,408,Auragne,Auragne,Auragne
31025,750,Aureville,Aureville,Aureville
31026,1026,Auriac-sur-Vendinelle,Auriac-sur-V.,Auriac
31027,235,Auribail,Auribail,Auribail
31028,1252,Aurignac,Aurignac,Aurignac
31029,335,Aurin,Aurin,Aurin
31030,78,Ausseing,Ausseing,Ausseing
31031,546,Ausson,Ausson,Ausson
31032,6460,Aussonne,Aussonne,Aussonne
31033,9283,Auterive,Auterive,Auterive
31034,195,Auzas,Auzas,Auzas
31035,3829,Auzeville-Tolosane,Auzeville-T.,Auzeville
31036,1334,Auzielle,Auzielle,Auzielle
31037,1348,Avignonet-Lauragais,Avignonet-L.,Avignonet
31004,2419,Ayguesvives,Ayguesvives,Ayguesvives
31038,580,Azas,Azas,Azas
31039,61,Bachas,Bachas,Bachas
31040,27,Bachos,Bachos,Bachos
31041,90,Bagiry,Bagiry,Bagiry
31042,2776,Bagnères-de-Luchon,Bagnères-de-L.,Bagnères
31043,181,Balesta,Balesta,Balesta
31044,13832,Balma,Balma,Balma
31045,457,Barbazan,Barbazan,Barbazan
31046,5,Baren,Baren,Baren
31047,90,Bax,Bax,Bax
31048,3223,Baziège,Baziège,Baziège
31049,587,Bazus,Bazus,Bazus
31050,513,Beauchalot,Beauchalot,Beauchalot
31051,364,Beaufort,Beaufort,Beaufort
31052,1562,Beaumont-sur-Lèze,Beaumont-sur-L.,Beaumont
31053,1307,Beaupuy,Beaupuy,Beaupuy
31054,187,Beauteville,Beauteville,Beauteville
31055,139,Beauville,Beauville,Beauville
31056,5296,Beauzelle,Beauzelle,Beauzelle
31057,1313,Belberaud,Belberaud,Belberaud
31058,104,Belbèze-de-Lauragais,Belbèze-de-L.,Belbèze
31059,107,Belbèze-en-Comminges,Belbèze-en-C.,Belbèze
31060,117,Bélesta-en-Lauragais,Bélesta-en-L.,Bélesta
31061,208,Bellegarde-Sainte-Marie,Bellegarde-Ste-M.,Bellegarde
31062,86,Bellesserre,Bellesserre,Bellesserre
31063,164,Benque,Benque,Benque
31064,26,Benque-Dessous-et-Dessus,Benque-D.-et-D.,Benque
31065,2808,Bérat,Bérat,Bérat
31066,3290,Bessières,Bessières,Bessières
31067,51,Bezins-Garraux,Bezins-G.,Bezins
31068,24,Billière,Billière,Billière
31590,36,Binos,Binos,Binos
31069,22119,Blagnac,Blagnac,Blagnac
31070,497,Blajan,Blajan,Blajan
31071,421,Bois-de-la-Pierre,Bois-de-la-P.,Bois
31072,84,Boissède,Boissède,Boissède
31073,469,Bondigoux,Bondigoux,Bondigoux
31074,250,Bonrepos-Riquet,Bonrepos-R.,Bonrepos
31075,863,Bonrepos-sur-Aussonnelle,Bonrepos-sur-A.,Bonrepos
31076,509,Bordes-de-Rivière,Bordes-de-R.,Bordes
31077,441,Le Born,Le Born,Le Born
31078,132,Boudrac,Boudrac,Boudrac
31079,4211,Bouloc,Bouloc,Bouloc
31080,1687,Boulogne-sur-Gesse,Boulogne-sur-G.,Boulogne
31081,8,Bourg-d'Oueil,Bourg-d'O.,Bourg
31082,918,Bourg-Saint-Bernard,Bourg-St-B.,Bourg
31083,221,Boussan,Boussan,Boussan
31084,1115,Boussens,Boussens,Boussens
31085,282,Boutx,Boutx,Boutx
31086,84,Bouzin,Bouzin,Bouzin
31087,275,Bragayrac,Bragayrac,Bragayrac
31088,2616,Brax,Brax,Brax
31089,574,Bretx,Bretx,Bretx
31090,393,Brignemont,Brignemont,Brignemont
31091,5027,Bruguières,Bruguières,Bruguières
31092,136,Burgalays,Burgalays,Burgalays
31093,717,Le Burgaud,Le Burgaud,Le Burgaud
31094,2374,Buzet-sur-Tarn,Buzet-sur-T.,Buzet
31095,124,Cabanac-Cazaux,Cabanac-C.,Cabanac
31096,174,Cabanac-Séguenville,Cabanac-S.,Cabanac
31097,339,Le Cabanial,Le Cabanial,Le Cabanial
31098,1077,Cadours,Cadours,Cadours
31099,293,Caignac,Caignac,Caignac
31100,2198,Calmont,Calmont,Calmont
31101,436,Cambernard,Cambernard,Cambernard
31102,230,Cambiac,Cambiac,Cambiac
31103,58,Canens,Canens,Canens
31104,565,Capens,Capens,Capens
31105,245,Caragoudes,Caragoudes,Caragoudes
31106,2383,Caraman,Caraman,Caraman
31107,5305,Carbonne,Carbonne,Carbonne
31108,262,Cardeilhac,Cardeilhac,Cardeilhac
31109,436,Cassagnabère-Tournas,Cassagnabère-T.,Cassagnabère
31110,657,Cassagne,Cassagne,Cassagne
31111,305,Castagnac,Castagnac,Castagnac
31112,180,Castagnède,Castagnède,Castagnède
31113,11285,Castanet-Tolosan,Castanet-T.,Castanet
31114,227,Castelbiague,Castelbiague,Castelbiague
31115,59,Castelgaillard,Castelgaillard,Castelgaillard
31116,8884,Castelginest,Castelginest,Castelginest
31117,3844,Castelmaurou,Castelmaurou,Castelmaurou
31118,5662,Castelnau-d'Estrétefonds,Castelnau-d'E.,Castelnau
31119,200,Castelnau-Picampeau,Castelnau-P.,Castelnau
31120,803,Le Castéra,Le Castéra,Le Castéra
31121,64,Castéra-Vignoles,Castéra-V.,Castéra
31122,109,Casties-Labrande,Casties-L.,Casties
31123,66,Castillon-de-Larboust,Castillon-de-L.,Castillon
31124,344,Castillon-de-Saint-Martory,Castillon-de-St-M.,Castillon
31125,34,Cathervielle,Cathervielle,Cathervielle
31126,302,Caubiac,Caubiac,Caubiac
31127,7,Caubous,Caubous,Caubous
31128,784,Caujac,Caujac,Caujac
31593,85,Cazac,Cazac,Cazac
31129,23,Cazaril-Laspènes,Cazaril-L.,Cazaril
31130,74,Cazaril-Tambourès,Cazaril-T.,Cazaril
31131,63,Cazaunous,Cazaunous,Cazaunous
31132,67,Cazaux-Layrisse,Cazaux-L.,Cazaux
31133,93,Cazeaux-de-Larboust,Cazeaux-de-L.,Cazeaux
31134,73,Cazeneuve-Montaut,Cazeneuve-M.,Cazeneuve
31135,4777,Cazères,Cazères,Cazères
31136,1618,Cépet,Cépet,Cépet
31137,134,Cessales,Cessales,Cessales
31138,229,Charlas,Charlas,Charlas
31139,216,Chaum,Chaum,Chaum
31140,197,Chein-Dessus,Chein-D.,Chein
31141,265,Ciadoux,Ciadoux,Ciadoux
31142,246,Cier-de-Luchon,Cier-de-L.,Cier
31143,267,Cier-de-Rivière,Cier-de-R.,Cier
31144,868,Cierp-Gaud,Cierp-G.,Cierp
31145,2682,Cintegabelle,Cintegabelle,Cintegabelle
31146,13,Cirès,Cirès,Cirès
31147,580,Clarac,Clarac,Clarac
31148,548,Clermont-le-Fort,Clermont-le-F.,Clermont
31149,35480,Colomiers,Colomiers,Colomiers
31150,5884,Cornebarrieu,Cornebarrieu,Cornebarrieu
31151,729,Corronsac,Corronsac,Corronsac
31152,90,Coueilles,Coueilles,Coueilles
31153,450,Couladère,Couladère,Couladère
31155,190,Couret,Couret,Couret
31156,344,Cox,Cox,Cox
31157,16042,Cugnaux,Cugnaux,Cugnaux
31158,202,Cuguron,Cuguron,Cuguron
31159,428,Le Cuing,Le Cuing,Le Cuing
31160,1946,Daux,Daux,Daux
31161,887,Deyme,Deyme,Deyme
31162,1092,Donneville,Donneville,Donneville
31163,2526,Drémil-Lafage,Drémil-L.,Drémil
31164,188,Drudas,Drudas,Drudas
31165,5497,Eaunes,Eaunes,Eaunes
31166,239,Empeaux,Empeaux,Empeaux
31167,671,Encausse-les-Thermes,Encausse-les-T.,Encausse
31168,121,Eoux,Eoux,Eoux
31169,6123,Escalquens,Escalquens,Escalquens
31170,234,Escanecrabe,Escanecrabe,Escanecrabe
31591,84,Escoulis,Escoulis,Escoulis
31171,271,Espanès,Espanès,Espanès
31172,61,Esparron,Esparron,Esparron
31173,246,Esperce,Esperce,Esperce
31174,515,Estadens,Estadens,Estadens
31175,590,Estancarbon,Estancarbon,Estancarbon
31176,186,Esténos,Esténos,Esténos
31177,152,Eup,Eup,Eup
31178,220,Fabas,Fabas,Fabas
31179,372,Le Faget,Le Faget,Le Faget
31180,115,Falga,Falga,Falga
31181,1808,Le Fauga,Le Fauga,Le Fauga
31182,5211,Fenouillet,Fenouillet,Fenouillet
31183,283,Figarol,Figarol,Figarol
31184,1821,Flourens,Flourens,Flourens
31185,130,Folcarde,Folcarde,Folcarde
31186,2806,Fonbeauzard,Fonbeauzard,Fonbeauzard
31187,11301,Fonsorbes,Fonsorbes,Fonsorbes
31188,4606,Fontenilles,Fontenilles,Fontenilles
31189,195,Forgues,Forgues,Forgues
31190,268,Fos,Fos,Fos
31191,96,Fougaron,Fougaron,Fougaron
31192,775,Fourquevaux,Fourquevaux,Fourquevaux
31193,1751,Le Fousseret,Le Fousseret,Le Fousseret
31194,180,Francarville,Francarville,Francarville
31195,20,Francazal,Francazal,Francazal
31196,215,Francon,Francon,Francon
31197,364,Franquevielle,Franquevielle,Franquevielle
31198,115,Le Fréchet,Le Fréchet,Le Fréchet
31199,211,Fronsac,Fronsac,Fronsac
31200,71,Frontignan-de-Comminges,Frontignan-de-C.,Frontignan
31201,62,Frontignan-Savès,Frontignan-S.,Frontignan
31202,5683,Fronton,Fronton,Fronton
31203,8033,Frouzins,Frouzins,Frouzins
31204,78,Fustignac,Fustignac,Fustignac
31205,2989,Gagnac-sur-Garonne,Gagnac-sur-G.,Gagnac
31206,1237,Gaillac-Toulza,Gaillac-T.,Gaillac
31207,90,Galié,Galié,Galié
31208,304,Ganties,Ganties,Ganties
31209,173,Garac,Garac,Garac
31210,1327,Gardouch,Gardouch,Gardouch
31211,644,Gargas,Gargas,Gargas
31212,1606,Garidech,Garidech,Garidech
31213,136,Garin,Garin,Garin
31215,499,Gauré,Gauré,Gauré
31216,278,Gémil,Gémil,Gémil
31217,97,Génos,Génos,Génos
31218,107,Gensac-de-Boulogne,Gensac-de-B.,Gensac
31219,355,Gensac-sur-Garonne,Gensac-sur-G.,Gensac
31220,308,Gibel,Gibel,Gibel
31221,55,Gouaux-de-Larboust,Gouaux-de-L.,Gouaux
31222,47,Gouaux-de-Luchon,Gouaux-de-L.,Gouaux
31223,40,Goudex,Goudex,Goudex
31224,1519,Gourdan-Polignan,Gourdan-P.,Gourdan
31225,161,Goutevernisse,Goutevernisse,Goutevernisse
31226,102,Gouzens,Gouzens,Gouzens
31227,945,Goyrans,Goyrans,Goyrans
31228,1801,Gragnague,Gragnague,Gragnague
31229,715,Gratens,Gratens,Gratens
31230,3602,Gratentour,Gratentour,Gratentour
31231,518,Grazac,Grazac,Grazac
31232,8170,Grenade,Grenade,Grenade
31233,1009,Grépiac,Grépiac,Grépiac
31234,346,Le Grès,Le Grès,Le Grès
31235,51,Guran,Guran,Guran
31236,68,Herran,Herran,Herran
31237,256,His,His,His
31238,480,Huos,Huos,Huos
31239,2004,L'Isle-en-Dodon,L'Isle-en-D.,L'Isle
31240,448,Issus,Issus,Issus
31241,302,Izaut-de-l'Hôtel,Izaut-de-l'H.,Izaut
31242,23,Jurvielle,Jurvielle,Jurvielle
31243,82,Juzes,Juzes,Juzes
31245,208,Juzet-d'Izaut,Juzet-d'I.,Juzet
31244,399,Juzet-de-Luchon,Juzet-de-L.,Juzet
31246,895,Labarthe-Inard,Labarthe-I.,Labarthe
31247,1392,Labarthe-Rivière,Labarthe-R.,Labarthe
31248,4973,Labarthe-sur-Lèze,Labarthe-sur-L.,Labarthe
31249,1094,Labastide-Beauvoir,Labastide-B.,Labastide
31250,710,Labastide-Clermont,Labastide-C.,Labastide
31251,145,Labastide-Paumès,Labastide-P.,Labastide
31252,1828,Labastide-Saint-Sernin,Labastide-St-S.,Labastide
31253,2180,Labastidette,Labastidette,Labastidette
31254,3966,Labège,Labège,Labège
31255,346,Labroquère,Labroquère,Labroquère
31256,253,Labruyère-Dorsa,Labruyère-D.,Labruyère
31258,201,Lacaugne,Lacaugne,Lacaugne
31259,2063,Lacroix-Falgarde,Lacroix-F.,Lacroix
31260,85,Laffite-Toupière,Laffite-T.,Laffite
31261,1073,Lafitte-Vigordane,Lafitte-V.,Lafitte
31262,332,Lagarde,Lagarde,Lagarde
31263,2478,Lagardelle-sur-Lèze,Lagardelle-sur-L.,Lagardelle
31264,484,Lagrâce-Dieu,Lagrâce-D.,Lagrâce
31265,248,Lagraulet-Saint-Nicolas,Lagraulet-St-N.,Lagraulet
31266,235,Lahage,Lahage,Lahage
31267,53,Lahitère,Lahitère,Lahitère
31268,146,Lalouret-Laffiteau,Lalouret-L.,Lalouret
31269,1349,Lamasquère,Lamasquère,Lamasquère
31270,983,Landorthe,Landorthe,Landorthe
31271,1746,Lanta,Lanta,Lanta
31272,74,Lapeyrère,Lapeyrère,Lapeyrère
31273,2753,Lapeyrouse-Fossat,Lapeyrouse-F.,Lapeyrouse
31274,190,Larcan,Larcan,Larcan
31275,141,Laréole,Laréole,Laréole
31592,1462,Larra,Larra,Larra
31276,315,Larroque,Larroque,Larroque
31277,942,Lasserre,Lasserre,Lasserre
31278,326,Latoue,Latoue,Latoue
31279,82,Latour,Latour,Latour
31280,348,Latrape,Latrape,Latrape
31281,1284,Launac,Launac,Launac
31282,7262,Launaguet,Launaguet,Launaguet
31283,292,Lautignac,Lautignac,Lautignac
31284,1332,Lauzerville,Lauzerville,Lauzerville
31285,639,Lavalette,Lavalette,Lavalette
31286,573,Lavelanet-de-Comminges,Lavelanet-de-C.,Lavelanet
31287,2742,Lavernose-Lacasse,Lavernose-L.,Lavernose
31288,334,Layrac-sur-Tarn,Layrac-sur-T.,Layrac
31289,298,Lécussan,Lécussan,Lécussan
31290,43,Lège,Lège,Lège
31291,8682,Léguevin,Léguevin,Léguevin
31292,58,Lescuns,Lescuns,Lescuns
31293,2546,Lespinasse,Lespinasse,Lespinasse
31294,77,Lespiteau,Lespiteau,Lespiteau
31295,74,Lespugue,Lespugue,Lespugue
31296,452,Lestelle-de-Saint-Martory,Lestelle-de-St-M.,Lestelle
31297,2065,Lévignac,Lévignac,Lévignac
31298,63,Lez,Lez,Lez
31299,3480,Lherm,Lherm,Lherm
31300,119,Lieoux,Lieoux,Lieoux
31301,133,Lilhac,Lilhac,Lilhac
31302,286,Lodes,Lodes,Lodes
31303,2699,Longages,Longages,Longages
31304,436,Loubens-Lauragais,Loubens-L.,Loubens
31305,214,Loudet,Loudet,Loudet
31306,100,Lourde,Lourde,Lourde
31307,60,Lunax,Lunax,Lunax
31308,72,Luscan,Luscan,Luscan
31309,232,Lussan-Adeilhac,Lussan-A.,Lussan
31310,361,Lux,Lux,Lux
31311,1023,La Magdelaine-sur-Tarn,La Magdelaine-sur-T.,La Magdelaine
31312,41,Mailholas,Mailholas,Mailholas
31313,127,Malvezie,Malvezie,Malvezie
31314,434,Mancioux,Mancioux,Mancioux
31315,1027,Mane,Mane,Mane
31316,545,Marignac,Marignac,Marignac
31317,416,Marignac-Lasclares,Marignac-L.,Marignac
31318,201,Marignac-Laspeyres,Marignac-L.,Marignac
31319,123,Marliac,Marliac,Marliac
31320,1115,Marquefave,Marquefave,Marquefave
31321,136,Marsoulas,Marsoulas,Marsoulas
31322,63,Martisserre,Martisserre,Martisserre
31323,394,Martres-de-Rivière,Martres-de-R.,Martres
31324,2279,Martres-Tolosane,Martres-T.,Martres
